method,patient_idx,success,latency_sec,real_cvr,kde,effort,dataset,seed,n_diverse_cfs
dice_new,58,True,0.12249958305619657,False,-19.81478613929704,12.666796684265137,uci,4,4.0
growing_spheres_new,59,True,0.001497749937698245,True,-9.7480611044106,1.713545411731442,uci,4,
dice_new,59,True,0.12456233403645456,True,-13.97995499795108,11.048439979553223,uci,4,4.0
growing_spheres_new,1,True,0.004554374958388507,True,-7.677261694532496,3.1745846012655776,nhanes_real,0,
dice_new,1,True,0.11367041699122638,True,-23.684468824525997,19.909900665283203,nhanes_real,0,1.0
growing_spheres_new,2,True,0.002477874979376793,True,-6.60840265253938,1.6696875387603027,nhanes_real,0,
dice_new,2,True,0.11646004091016948,True,-13.868999381206546,6.859189510345459,nhanes_real,0,4.0
growing_spheres_new,5,True,0.0025457500014454126,True,-9.147733516383067,1.6290992518820266,nhanes_real,0,
dice_new,5,True,0.11323204101063311,True,-9.926392766780284,7.313587665557861,nhanes_real,0,3.0
growing_spheres_new,6,True,0.0011613330570980906,True,-6.713907143286825,0.6374518768039666,nhanes_real,0,
dice_new,6,True,0.11694683402311057,True,-8.967298755758796,6.410313606262207,nhanes_real,0,3.0
growing_spheres_new,7,True,0.00405483297072351,True,-7.133153429918588,1.8553706826618586,nhanes_real,0,
dice_new,7,True,0.1148106250911951,True,-34.06918909463371,13.170726776123047,nhanes_real,0,3.0
growing_spheres_new,8,True,0.003156874910928309,True,-6.944194808096949,1.0992930293772374,nhanes_real,0,
dice_new,8,True,0.11411729094106704,True,-16.544000754718837,10.073183059692383,nhanes_real,0,2.0
growing_spheres_new,9,True,0.0017149170162156224,True,-9.237300329080583,0.5474204656980042,nhanes_real,0,
dice_new,9,True,0.11395887495018542,True,-11.33231809792351,6.71938943862915,nhanes_real,0,3.0
growing_spheres_new,11,True,0.004622541950084269,True,-8.945899604075976,3.174584601265577,nhanes_real,0,
dice_new,11,True,0.11602095805574208,True,-21.412956848640707,15.060269355773926,nhanes_real,0,2.0
growing_spheres_new,12,True,0.0024493749951943755,True,-7.809008015456509,1.6785714992821077,nhanes_real,0,
dice_new,12,True,0.11462375009432435,True,-16.083333887434033,7.819550514221191,nhanes_real,0,3.0
growing_spheres_new,13,True,0.0042683330830186605,True,-9.618016603678473,2.2822188948477646,nhanes_real,0,
dice_new,13,True,0.11497541691642255,True,-33.74046884503147,13.04605484008789,nhanes_real,0,2.0
growing_spheres_new,14,True,0.00361279200296849,True,-8.576990684309031,1.7515017712409509,nhanes_real,0,
dice_new,14,True,0.11421845806762576,True,-20.52328555891497,15.012652397155762,nhanes_real,0,1.0
growing_spheres_new,17,True,0.0020941250259056687,True,-7.447571641258447,1.7590880318545457,nhanes_real,0,
dice_new,17,True,0.11366079200524837,True,-13.054924827619377,12.11644172668457,nhanes_real,0,2.0
growing_spheres_new,21,True,0.00571599998511374,True,-10.103675304819767,4.970625911645367,nhanes_real,0,
dice_new,21,True,0.11250283301342279,False,-33.47463408082676,15.194568634033203,nhanes_real,0,4.0
growing_spheres_new,22,True,0.0014327500248327851,True,-7.205703129305192,0.5530050019265282,nhanes_real,0,
dice_new,22,True,0.11705458408687264,False,-9.872967693263217,3.857196569442749,nhanes_real,0,4.0
growing_spheres_new,23,True,0.0014581669820472598,True,-8.045906203276589,0.6506992229298811,nhanes_real,0,
dice_new,23,True,0.11712541698943824,True,-13.541000798438107,6.6093878746032715,nhanes_real,0,4.0
growing_spheres_new,26,True,0.0010703749721869826,True,-7.4035921278698416,0.35674363481760796,nhanes_real,0,
dice_new,26,True,0.11711108300369233,True,-8.717939872011444,5.467652797698975,nhanes_real,0,4.0
growing_spheres_new,30,True,0.0017770410049706697,True,-7.032541029091378,0.5474204656980042,nhanes_real,0,
dice_new,30,True,0.11446829198393971,True,-9.239516552276731,9.553141593933105,nhanes_real,0,2.0
growing_spheres_new,31,True,0.0021934580290690064,True,-10.931041209225356,1.415158579112582,nhanes_real,0,
dice_new,31,True,0.11697437497787178,True,-20.35329410352133,7.939653396606445,nhanes_real,0,4.0
growing_spheres_new,38,True,0.0034054169664159417,True,-8.407528214931897,2.2229082145753236,nhanes_real,0,
dice_new,38,True,0.11626466596499085,True,-17.539836860905588,9.128825187683105,nhanes_real,0,4.0
growing_spheres_new,39,True,0.001287250081077218,True,-8.104617807389168,0.692441381757585,nhanes_real,0,
dice_new,39,True,0.11638720892369747,False,-7.381911671892425,2.392817735671997,nhanes_real,0,4.0
growing_spheres_new,41,True,0.004400540958158672,True,-8.77821367418435,1.8553706826618583,nhanes_real,0,
dice_new,41,True,0.11589816701598465,True,-17.666195828681985,13.095929145812988,nhanes_real,0,2.0
growing_spheres_new,42,True,0.00298099999781698,True,-9.681510942241125,2.1355820873871223,nhanes_real,0,
dice_new,42,True,0.11440491594839841,True,-26.638578900129218,12.097496032714844,nhanes_real,0,4.0
growing_spheres_new,45,True,0.003479583072476089,True,-9.160092558398217,2.178549398609534,nhanes_real,0,
dice_new,45,True,0.11440104199573398,False,-14.04894741367627,7.35521936416626,nhanes_real,0,4.0
growing_spheres_new,47,True,0.0025575830368325114,True,-9.118525593123888,1.9171231546419307,nhanes_real,0,
dice_new,47,True,0.11583170806989074,False,-19.3494054395859,5.642463684082031,nhanes_real,0,4.0
growing_spheres_new,51,True,0.003933541942387819,True,-12.436005364593877,1.6361847047925266,nhanes_real,0,
dice_new,51,True,0.11836833297275007,True,-32.68374773258937,20.931442260742188,nhanes_real,0,1.0
growing_spheres_new,53,True,0.002083166968077421,True,-7.505914499411283,2.011521828791354,nhanes_real,0,
dice_new,53,True,0.11685316695366055,True,-11.45633751468621,6.627355098724365,nhanes_real,0,4.0
growing_spheres_new,54,True,0.0029804579680785537,True,-8.40194035964485,1.2919013214703807,nhanes_real,0,
dice_new,54,True,0.11365483293775469,True,-14.441718599747269,10.445125579833984,nhanes_real,0,4.0
growing_spheres_new,56,True,0.004712708992883563,True,-8.963805736618848,4.217110461176754,nhanes_real,0,
dice_new,56,True,0.11660358309745789,True,-36.390315485714815,13.63076114654541,nhanes_real,0,3.0
growing_spheres_new,60,True,0.0026007090928032994,True,-7.888581911158014,1.3277503823601995,nhanes_real,0,
dice_new,60,True,0.11559445899911225,False,-12.817507827941332,10.421525001525879,nhanes_real,0,2.0
growing_spheres_new,61,True,0.004156833980232477,True,-7.819612380210384,1.8553706826618586,nhanes_real,0,
dice_new,61,True,0.11496566596906632,True,-29.534276415754377,11.101645469665527,nhanes_real,0,4.0
growing_spheres_new,62,True,0.0024067909689620137,True,-8.477048298228112,1.9171231546419312,nhanes_real,0,
dice_new,62,True,0.11862466705497354,True,-15.433023378147192,9.62671947479248,nhanes_real,0,3.0
growing_spheres_new,63,True,0.0009030000073835254,True,-6.861654665139641,0.3268357232795528,nhanes_real,0,
dice_new,63,True,0.12183033302426338,False,-8.200291487986725,2.255105972290039,nhanes_real,0,4.0
