dataset,seed,cell,patient_idx,success,abstain_stage,latency_sec,n_candidates_tried,path_len,decoded_cvr_hop,decoded_cvr_endpoint,kde,effort,terminal_risk
nhanes_real,0,egd_riemannian,568,False,risk_check,0.023013458005152643,20.0,,,,,,
nhanes_real,0,egd_riemannian,569,False,risk_check,0.022413625032640994,20.0,,,,,,
nhanes_real,0,egd_riemannian,579,False,risk_check,0.022079208050854504,20.0,,,,,,
nhanes_real,0,egd_riemannian,580,False,risk_check,0.02225583395920694,20.0,,,,,,
nhanes_real,0,egd_riemannian,582,False,risk_check,0.022855999995954335,20.0,,,,,,
nhanes_real,0,egd_riemannian,585,False,risk_check,0.02469429199118167,20.0,,,,,,
nhanes_real,0,egd_riemannian,586,False,risk_check,0.023132000002078712,20.0,,,,,,
nhanes_real,0,egd_riemannian,587,False,risk_check,0.023137666983529925,20.0,,,,,,
nhanes_real,0,egd_riemannian,590,False,risk_check,0.022107208031229675,20.0,,,,,,
nhanes_real,0,egd_riemannian,594,False,risk_check,0.02308808290399611,20.0,,,,,,
nhanes_real,0,egd_riemannian,599,False,risk_check,0.030324249994009733,20.0,,,,,,
nhanes_real,0,egd_riemannian,600,False,risk_check,0.024042500066570938,20.0,,,,,,
nhanes_real,0,egd_riemannian,601,False,risk_check,0.02486237499397248,20.0,,,,,,
nhanes_real,0,egd_riemannian,602,False,risk_check,0.023849915945902467,20.0,,,,,,
nhanes_real,0,egd_riemannian,603,False,risk_check,0.024622750002890825,20.0,,,,,,
nhanes_real,0,egd_riemannian,605,False,risk_check,0.023980458034202456,20.0,,,,,,
nhanes_real,0,egd_riemannian,607,False,risk_check,0.023325999965891242,20.0,,,,,,
nhanes_real,0,egd_riemannian,613,False,risk_check,0.02439320902340114,20.0,,,,,,
nhanes_real,0,egd_riemannian,614,False,risk_check,0.030326624982990324,20.0,,,,,,
nhanes_real,0,egd_riemannian,616,False,risk_check,0.02284204203169793,20.0,,,,,,
nhanes_real,0,egd_riemannian,618,False,risk_check,0.02253325004130602,20.0,,,,,,
nhanes_real,0,egd_riemannian,620,False,risk_check,0.027235583984293044,20.0,,,,,,
nhanes_real,0,egd_riemannian,621,False,risk_check,0.02267358300741762,20.0,,,,,,
nhanes_real,0,egd_riemannian,624,False,risk_check,0.024248957983218133,20.0,,,,,,
nhanes_real,0,egd_riemannian,627,False,risk_check,0.02314099995419383,20.0,,,,,,
nhanes_real,0,egd_riemannian,628,False,risk_check,0.022868250031024218,20.0,,,,,,
nhanes_real,0,egd_riemannian,629,False,risk_check,0.022624208009801805,20.0,,,,,,
nhanes_real,0,egd_riemannian,630,False,risk_check,0.024789458024315536,20.0,,,,,,
nhanes_real,0,egd_riemannian,631,False,risk_check,0.02336270804516971,20.0,,,,,,
nhanes_real,0,egd_riemannian,633,False,risk_check,0.022396041080355644,20.0,,,,,,
nhanes_real,0,egd_riemannian,634,False,risk_check,0.02299375005532056,20.0,,,,,,
nhanes_real,0,egd_riemannian,635,False,risk_check,0.02650058304425329,20.0,,,,,,
nhanes_real,0,egd_riemannian,637,False,risk_check,0.022320417105220258,20.0,,,,,,
nhanes_real,0,egd_riemannian,642,False,risk_check,0.02559420804027468,20.0,,,,,,
nhanes_real,0,egd_riemannian,643,False,risk_check,0.023249999969266355,20.0,,,,,,
nhanes_real,0,egd_riemannian,644,False,risk_check,0.022536249947734177,20.0,,,,,,
nhanes_real,0,egd_riemannian,647,False,risk_check,0.023975957999937236,20.0,,,,,,
nhanes_real,0,egd_riemannian,655,False,risk_check,0.02283599996007979,20.0,,,,,,
nhanes_real,0,egd_riemannian,660,False,risk_check,0.022616500034928322,20.0,,,,,,
nhanes_real,0,egd_riemannian,662,False,risk_check,0.023115084040910006,20.0,,,,,,
nhanes_real,0,egd_riemannian,664,False,risk_check,0.02231074997689575,20.0,,,,,,
nhanes_real,0,egd_riemannian,665,False,risk_check,0.022875000024214387,20.0,,,,,,
