dataset,seed,quantile,n_calib,feature,tau,misclass_rate,mae,band_type,decoder
nhanes_real,4,0.05,545,age,0.03755798190832138,,0.7153539657592773,conformal_quantile,v3
nhanes_real,4,0.05,545,bmi,0.22436293959617615,,4.531978607177734,conformal_quantile,v3
nhanes_real,4,0.05,545,cholesterol,1.5249115228652954,,21.920854568481445,conformal_quantile,v3
nhanes_real,4,0.05,545,diastolic_bp,0.39783936738967896,,4.209444046020508,conformal_quantile,v3
nhanes_real,4,0.05,545,glycemic_hba1c,0.021657753735780716,,0.44544267654418945,conformal_quantile,v3
nhanes_real,4,0.05,545,sex,,0.46788990825688076,0.49430036544799805,identity_rule_no_band,v3
nhanes_real,4,0.05,545,systolic_bp,0.5622695684432983,,6.9177327156066895,conformal_quantile,v3
nhanes_real,4,0.1,545,age,0.10742034763097763,,0.7153539657592773,conformal_quantile,v3
nhanes_real,4,0.1,545,bmi,0.5985851287841797,,4.531978607177734,conformal_quantile,v3
nhanes_real,4,0.1,545,cholesterol,2.9635863304138184,,21.920854568481445,conformal_quantile,v3
nhanes_real,4,0.1,545,diastolic_bp,0.7477996945381165,,4.209444046020508,conformal_quantile,v3
nhanes_real,4,0.1,545,glycemic_hba1c,0.06092119216918945,,0.44544267654418945,conformal_quantile,v3
nhanes_real,4,0.1,545,sex,,0.46788990825688076,0.49430036544799805,identity_rule_no_band,v3
nhanes_real,4,0.1,545,systolic_bp,1.0042083263397217,,6.9177327156066895,conformal_quantile,v3
nhanes_real,4,0.25,545,age,0.25363922119140625,,0.7153539657592773,conformal_quantile,v3
nhanes_real,4,0.25,545,bmi,1.6172714233398438,,4.531978607177734,conformal_quantile,v3
nhanes_real,4,0.25,545,cholesterol,7.7240753173828125,,21.920854568481445,conformal_quantile,v3
nhanes_real,4,0.25,545,diastolic_bp,1.8247146606445312,,4.209444046020508,conformal_quantile,v3
nhanes_real,4,0.25,545,glycemic_hba1c,0.14331960678100586,,0.44544267654418945,conformal_quantile,v3
nhanes_real,4,0.25,545,sex,,0.46788990825688076,0.49430036544799805,identity_rule_no_band,v3
nhanes_real,4,0.25,545,systolic_bp,2.2784271240234375,,6.9177327156066895,conformal_quantile,v3
nhanes_real,4,0.5,545,age,0.5619277954101562,,0.7153539657592773,conformal_quantile,v3
nhanes_real,4,0.5,545,bmi,3.559610366821289,,4.531978607177734,conformal_quantile,v3
nhanes_real,4,0.5,545,cholesterol,17.411727905273438,,21.920854568481445,conformal_quantile,v3
nhanes_real,4,0.5,545,diastolic_bp,3.5155105590820312,,4.209444046020508,conformal_quantile,v3
nhanes_real,4,0.5,545,glycemic_hba1c,0.31412172317504883,,0.44544267654418945,conformal_quantile,v3
nhanes_real,4,0.5,545,sex,,0.46788990825688076,0.49430036544799805,identity_rule_no_band,v3
nhanes_real,4,0.5,545,systolic_bp,5.2883148193359375,,6.9177327156066895,conformal_quantile,v3
nhanes_real,4,0.8,545,age,1.1458885669708252,,0.7153539657592773,conformal_quantile,v3
nhanes_real,4,0.8,545,bmi,6.9263916015625,,4.531978607177734,conformal_quantile,v3
nhanes_real,4,0.8,545,cholesterol,36.13114929199219,,21.920854568481445,conformal_quantile,v3
nhanes_real,4,0.8,545,diastolic_bp,6.431942939758301,,4.209444046020508,conformal_quantile,v3
nhanes_real,4,0.8,545,glycemic_hba1c,0.6297140121459961,,0.44544267654418945,conformal_quantile,v3
nhanes_real,4,0.8,545,sex,,0.46788990825688076,0.49430036544799805,identity_rule_no_band,v3
nhanes_real,4,0.8,545,systolic_bp,11.100107192993164,,6.9177327156066895,conformal_quantile,v3
nhanes_real,4,0.9,545,age,1.6246589422225952,,0.7153539657592773,conformal_quantile,v3
nhanes_real,4,0.9,545,bmi,9.587565422058105,,4.531978607177734,conformal_quantile,v3
nhanes_real,4,0.9,545,cholesterol,48.213287353515625,,21.920854568481445,conformal_quantile,v3
nhanes_real,4,0.9,545,diastolic_bp,8.493303298950195,,4.209444046020508,conformal_quantile,v3
nhanes_real,4,0.9,545,glycemic_hba1c,1.0273082256317139,,0.44544267654418945,conformal_quantile,v3
nhanes_real,4,0.9,545,sex,,0.46788990825688076,0.49430036544799805,identity_rule_no_band,v3
nhanes_real,4,0.9,545,systolic_bp,15.437106132507324,,6.9177327156066895,conformal_quantile,v3
nhanes_real,4,0.99,545,age,2.6213881969451904,,0.7153539657592773,conformal_quantile,v3
