dataset,seed,decoder,cell,tau_level,patient_idx,prune_mode,verify_mode,metric,repair_enabled,n_edges_pruned,n_edges_total,prune_seconds,graph_build_seconds,decode_seconds,success,abstained,abstain_stage,repair_status,n_steps_repaired,n_repair_attempts,repair_failure_reason,path,path_len,path_cost,decoded_cvr_hop,decoded_cvr_endpoint,viol_immutable,viol_non_decreasing,viol_age_horizon,viol_directional,kde,effort,latency_sec,repair_trigger_immutable,repair_trigger_non_decreasing,repair_trigger_age_horizon,repair_trigger_directional
uci,0,v3,dsr_full_euclidean,0.95,26,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002445832942612469,False,True,True,True
uci,0,v3,dsr_full_euclidean,0.95,30,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023965410655364394,False,True,True,True
uci,0,v3,dsr_full_euclidean,0.95,32,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0020533750066533685,,,,
uci,0,v3,dsr_full_euclidean,0.95,34,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024817080702632666,False,True,True,True
uci,0,v3,dsr_full_euclidean,0.95,38,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023669159272685647,False,True,True,True
uci,0,v3,dsr_full_euclidean,0.95,44,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023915000492706895,False,True,True,True
uci,0,v3,dsr_full_euclidean,0.95,50,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023374579614028335,False,True,True,True
uci,0,v3,dsr_full_euclidean,0.95,52,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.002019750070758164,,,,
uci,0,v3,dsr_full_euclidean,0.95,53,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002358082914724946,False,True,True,True
uci,0,v3,dsr_full_euclidean,0.95,55,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.002024833927862346,,,,
uci,0,v3,dsr_full_euclidean,0.95,57,decoded_naive,decoded_banded,euclidean,True,6968,8040,0.00030683400109410286,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019681249978020787,,,,
uci,0,v3,dsr_bands_no_identity,0.95,0,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019077080069109797,,,,
uci,0,v3,dsr_bands_no_identity,0.95,1,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019120830111205578,,,,
uci,0,v3,dsr_bands_no_identity,0.95,4,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.001980125089175999,,,,
uci,0,v3,dsr_bands_no_identity,0.95,6,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018734580371528864,,,,
uci,0,v3,dsr_bands_no_identity,0.95,7,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018790420144796371,,,,
uci,0,v3,dsr_bands_no_identity,0.95,8,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019519170746207237,,,,
uci,0,v3,dsr_bands_no_identity,0.95,9,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019487920217216015,,,,
uci,0,v3,dsr_bands_no_identity,0.95,11,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.00195479195099324,,,,
uci,0,v3,dsr_bands_no_identity,0.95,14,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019122089724987745,,,,
uci,0,v3,dsr_bands_no_identity,0.95,16,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.001976707950234413,,,,
uci,0,v3,dsr_bands_no_identity,0.95,20,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019513750448822975,,,,
uci,0,v3,dsr_bands_no_identity,0.95,26,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018962500616908073,,,,
uci,0,v3,dsr_bands_no_identity,0.95,30,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.001948417047969997,,,,
uci,0,v3,dsr_bands_no_identity,0.95,32,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018830830231308937,,,,
uci,0,v3,dsr_bands_no_identity,0.95,34,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.001875916961580515,,,,
uci,0,v3,dsr_bands_no_identity,0.95,38,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019050000701099634,,,,
uci,0,v3,dsr_bands_no_identity,0.95,44,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019545829854905605,,,,
uci,0,v3,dsr_bands_no_identity,0.95,50,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018926659831777215,,,,
uci,0,v3,dsr_bands_no_identity,0.95,52,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018379170214757323,,,,
uci,0,v3,dsr_bands_no_identity,0.95,53,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019035839941352606,,,,
uci,0,v3,dsr_bands_no_identity,0.95,55,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018883750308305025,,,,
uci,0,v3,dsr_bands_no_identity,0.95,57,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00024087494239211082,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0018557080766186118,,,,
uci,0,v3,dsr_full,0.05,0,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0026653329841792583,False,False,False,True
uci,0,v3,dsr_full,0.05,1,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019819160224869847,,,,
uci,0,v3,dsr_full,0.05,4,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023960829712450504,False,False,False,True
uci,0,v3,dsr_full,0.05,6,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0026252499083057046,False,False,False,True
uci,0,v3,dsr_full,0.05,7,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024752089520916343,False,True,False,True
uci,0,v3,dsr_full,0.05,8,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.00253145897295326,False,False,False,True
uci,0,v3,dsr_full,0.05,9,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0023434170288965106,,,,
uci,0,v3,dsr_full,0.05,11,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.001987208961509168,,,,
uci,0,v3,dsr_full,0.05,14,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024690829450264573,False,True,False,True
uci,0,v3,dsr_full,0.05,16,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023269589291885495,False,True,False,True
uci,0,v3,dsr_full,0.05,20,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024198750033974648,False,True,False,True
uci,0,v3,dsr_full,0.05,26,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002447957987897098,False,True,False,True
uci,0,v3,dsr_full,0.05,30,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.00259683292824775,False,True,False,True
uci,0,v3,dsr_full,0.05,32,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019378330325707793,,,,
uci,0,v3,dsr_full,0.05,34,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024305409751832485,False,True,False,True
uci,0,v3,dsr_full,0.05,38,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002553290920332074,False,True,False,True
uci,0,v3,dsr_full,0.05,44,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002314165933057666,False,True,False,True
uci,0,v3,dsr_full,0.05,50,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002348250010982156,False,True,False,True
uci,0,v3,dsr_full,0.05,52,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0020133330253884196,,,,
uci,0,v3,dsr_full,0.05,53,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.00239462498575449,False,True,False,True
uci,0,v3,dsr_full,0.05,55,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0019551250152289867,,,,
uci,0,v3,dsr_full,0.05,57,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.00031954189762473106,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.0020212080562487245,,,,
uci,0,v3,dsr_full,0.1,0,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.0003197909099981189,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024027079343795776,False,False,False,True
uci,0,v3,dsr_full,0.1,1,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.0003197909099981189,0.062338000047020614,0.0005873750196769834,False,True,search,,,,,,,,,,,,,,,,0.001882874988950789,,,,
uci,0,v3,dsr_full,0.1,4,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.0003197909099981189,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0025108749978244305,False,True,False,True
uci,0,v3,dsr_full,0.1,6,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.0003197909099981189,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024085830664262176,False,False,False,True
uci,0,v3,dsr_full,0.1,7,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.0003197909099981189,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002400374971330166,False,True,False,True
uci,0,v3,dsr_full,0.1,8,decoded_naive,decoded_banded,riemannian,True,6968,8040,0.0003197909099981189,0.062338000047020614,0.0005873750196769834,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.00261404097545892,False,False,False,True
