success,real_cvr_hop,real_cvr_endpoint,latency_sec,dataset,seed,patient_idx
True,True,True,0.0016720419516786933,nhanes_real,4,543
True,True,True,0.0017466669669374824,nhanes_real,4,544
True,True,True,0.0017709999810904264,nhanes_real,4,545
True,True,True,0.0017454579938203096,nhanes_real,4,548
True,True,True,0.0019629159942269325,nhanes_real,4,551
True,True,True,0.0018004579469561577,nhanes_real,4,552
True,True,True,0.001781415892764926,nhanes_real,4,555
True,True,True,0.0017691249959170818,nhanes_real,4,559
True,True,True,0.0017906250432133675,nhanes_real,4,561
True,True,True,0.0017372919246554375,nhanes_real,4,562
True,True,True,0.0018197500612586737,nhanes_real,4,563
True,True,True,0.0018766249995678663,nhanes_real,4,564
True,True,True,0.001776083023287356,nhanes_real,4,570
True,True,True,0.0022137080086395144,nhanes_real,4,573
True,True,True,0.0018722499953582883,nhanes_real,4,574
True,True,True,0.0018420829437673092,nhanes_real,4,575
True,True,True,0.0017972500063478947,nhanes_real,4,576
True,True,True,0.001785582979209721,nhanes_real,4,577
True,True,True,0.0017153338994830847,nhanes_real,4,579
True,True,True,0.0017824169481173158,nhanes_real,4,580
True,True,True,0.0019003750057891011,nhanes_real,4,583
True,True,True,0.001742459018714726,nhanes_real,4,584
True,True,True,0.0018086249474436045,nhanes_real,4,585
True,True,True,0.0018057090928778052,nhanes_real,4,591
True,True,True,0.0017445000121369958,nhanes_real,4,592
True,True,True,0.0017171670915558934,nhanes_real,4,593
True,True,True,0.0025008749216794968,nhanes_real,4,595
True,True,True,0.001865166937932372,nhanes_real,4,598
True,True,True,0.001801457954570651,nhanes_real,4,599
True,True,True,0.001813416020013392,nhanes_real,4,602
True,True,True,0.001761042047291994,nhanes_real,4,603
True,True,True,0.0018634999869391322,nhanes_real,4,604
True,True,True,0.0018432079814374447,nhanes_real,4,606
True,True,True,0.0017895839409902692,nhanes_real,4,612
True,True,True,0.0017742920899763703,nhanes_real,4,615
True,True,True,0.0018601659685373306,nhanes_real,4,616
True,True,True,0.001779167097993195,nhanes_real,4,617
True,True,True,0.0017501669935882092,nhanes_real,4,619
True,True,True,0.0018459170823916793,nhanes_real,4,620
True,True,True,0.001773957978002727,nhanes_real,4,621
True,True,True,0.0018189169932156801,nhanes_real,4,622
True,True,True,0.0017784589435905218,nhanes_real,4,623
True,True,True,0.001783333020284772,nhanes_real,4,624
True,True,True,0.0017561250133439898,nhanes_real,4,625
True,True,True,0.0017567920731380582,nhanes_real,4,627
True,True,True,0.0017700419994071126,nhanes_real,4,628
True,True,True,0.0017453751061111689,nhanes_real,4,630
True,True,True,0.0017450409941375256,nhanes_real,4,631
True,True,True,0.0017790839774534106,nhanes_real,4,635
True,True,True,0.0017780410125851631,nhanes_real,4,637
True,True,True,0.0017867500428110361,nhanes_real,4,640
True,True,True,0.0017597500700503588,nhanes_real,4,641
True,True,True,0.0017261659959331155,nhanes_real,4,643
True,True,True,0.0017584579763934016,nhanes_real,4,645
True,True,True,0.001772833988070488,nhanes_real,4,647
True,True,True,0.00178920803591609,nhanes_real,4,648
True,True,True,0.0017602919833734632,nhanes_real,4,649
True,True,True,0.0018347080331295729,nhanes_real,4,650
True,True,True,0.0017481250688433647,nhanes_real,4,653
True,True,True,0.0017281670588999987,nhanes_real,4,660
True,True,True,0.0017962090205401182,nhanes_real,4,661
True,True,True,0.0017920000245794654,nhanes_real,4,662
True,True,True,0.0018041249131783843,nhanes_real,4,663
True,True,True,0.0017733749700710177,nhanes_real,4,664
True,True,True,0.0017867499263957143,nhanes_real,4,668
True,True,True,0.0017805419629439712,nhanes_real,4,669
True,True,True,0.0017585000023245811,nhanes_real,4,671
True,True,True,0.0017389169661328197,nhanes_real,4,673
True,True,True,0.0017685421044006944,nhanes_real,4,676
True,True,True,0.0017548330361023545,nhanes_real,4,685
True,True,True,0.001747166970744729,nhanes_real,4,689
True,True,True,0.0018007500329986215,nhanes_real,4,690
True,True,True,0.0017217090353369713,nhanes_real,4,691
True,True,True,0.0017890000017359853,nhanes_real,4,693
True,True,True,0.0018243750091642141,nhanes_real,4,694
True,True,True,0.0020341670606285334,nhanes_real,4,695
True,True,True,0.0017918340163305402,nhanes_real,4,696
True,True,True,0.0018197080353274941,nhanes_real,4,700
True,True,True,0.0017472910694777966,nhanes_real,4,705
True,True,True,0.0018414580263197422,nhanes_real,4,706
True,True,True,0.0017444579862058163,nhanes_real,4,708
True,True,True,0.0017469999147579074,nhanes_real,4,710
True,True,True,0.0017811249708756804,nhanes_real,4,711
True,True,True,0.001844666083343327,nhanes_real,4,712
True,True,True,0.001874124980531633,nhanes_real,4,713
True,True,True,0.0018149579409509897,nhanes_real,4,714
True,True,True,0.001809665933251381,nhanes_real,4,715
True,True,True,0.0017891660099849105,nhanes_real,4,720
True,True,True,0.0017987090395763516,nhanes_real,4,725
True,True,True,0.0018215000163763762,nhanes_real,4,726
True,True,True,0.0017324999207630754,nhanes_real,4,727
True,True,True,0.001764124957844615,nhanes_real,4,728
True,True,True,0.0017057909863069654,nhanes_real,4,730
True,True,True,0.0017521250993013382,nhanes_real,4,731
True,True,True,0.0017643329920247197,nhanes_real,4,732
True,True,True,0.0019655840005725622,nhanes_real,4,733
True,True,True,0.001791040995158255,nhanes_real,4,734
True,True,True,0.001748290960676968,nhanes_real,4,735
True,True,True,0.0017670829547569156,nhanes_real,4,737
True,True,True,0.0018397080712020397,nhanes_real,4,738
True,True,True,0.00177950004581362,nhanes_real,4,740
True,True,True,0.0017741250339895487,nhanes_real,4,741
True,True,True,0.0017752910498529673,nhanes_real,4,742
True,True,True,0.0017791250720620155,nhanes_real,4,743
True,True,True,0.0017937079537659883,nhanes_real,4,746
True,True,True,0.001781583996489644,nhanes_real,4,747
True,True,True,0.001740708015859127,nhanes_real,4,749
True,True,True,0.001728791045024991,nhanes_real,4,752
True,True,True,0.0018091669771820307,nhanes_real,4,754
True,True,True,0.0018042500596493483,nhanes_real,4,759
True,True,True,0.001781666069291532,nhanes_real,4,760
True,True,True,0.0017657079733908176,nhanes_real,4,763
True,True,True,0.0018755829660221934,nhanes_real,4,764
True,True,True,0.0017517500091344118,nhanes_real,4,766
True,True,True,0.0018033329397439957,nhanes_real,4,768
True,True,True,0.0017997499089688063,nhanes_real,4,769
True,True,True,0.0017925839638337493,nhanes_real,4,773
True,True,True,0.0017374579329043627,nhanes_real,4,776
True,True,True,0.0018155419966205955,nhanes_real,4,781
True,True,True,0.0017646249616518617,nhanes_real,4,785
True,True,True,0.0017342079663649201,nhanes_real,4,787
True,True,True,0.0017197499983012676,nhanes_real,4,788
True,True,True,0.0017588750924915075,nhanes_real,4,791
True,True,True,0.0018397909589111805,nhanes_real,4,794
True,True,True,0.0019052500138059258,nhanes_real,4,795
True,True,True,0.001825125073082745,nhanes_real,4,797
True,True,True,0.0017963750287890434,nhanes_real,4,801
True,True,True,0.0017747919773682952,nhanes_real,4,802
True,True,True,0.0017503750277683139,nhanes_real,4,803
True,True,True,0.0018016670364886522,nhanes_real,4,804
True,True,True,0.0017443340038880706,nhanes_real,4,805
True,True,True,0.0017505839932709932,nhanes_real,4,807
True,True,True,0.0017599589191377163,nhanes_real,4,811
True,True,True,0.0017859169747680426,nhanes_real,4,815
True,True,True,0.001777541940100491,nhanes_real,4,819
True,True,True,0.0018104580231010914,nhanes_real,4,820
True,True,True,0.0018817499512806535,nhanes_real,4,821
True,True,True,0.0017631249502301216,nhanes_real,4,825
True,True,True,0.0018047919729724526,nhanes_real,4,828
True,True,True,0.001762000028975308,nhanes_real,4,832
True,True,True,0.0017712499247863889,nhanes_real,4,837
True,True,True,0.0017534169601276517,nhanes_real,4,841
True,True,True,0.0017518330132588744,nhanes_real,4,845
True,True,True,0.0017626660410314798,nhanes_real,4,846
True,True,True,0.0017674999544396996,nhanes_real,4,848
True,True,True,0.0017918329685926437,nhanes_real,4,849
True,True,True,0.0017386249965056777,nhanes_real,4,850
True,True,True,0.0017249170923605561,nhanes_real,4,851
True,True,True,0.001784082967787981,nhanes_real,4,853
True,True,True,0.0017879580846056342,nhanes_real,4,855
True,True,True,0.0017493749037384987,nhanes_real,4,856
True,True,True,0.0017487499862909317,nhanes_real,4,857
True,True,True,0.0017385829705744982,nhanes_real,4,858
True,True,True,0.0017335000447928905,nhanes_real,4,859
True,True,True,0.0017118749674409628,nhanes_real,4,863
True,True,True,0.0017811659490689635,nhanes_real,4,866
True,True,True,0.0017678749281913042,nhanes_real,4,869
True,True,True,0.0017599579878151417,nhanes_real,4,870
True,True,True,0.001782334060408175,nhanes_real,4,871
True,True,True,0.0017781660426408052,nhanes_real,4,873
True,True,True,0.0017676670104265213,nhanes_real,4,877
True,True,True,0.0017529999604448676,nhanes_real,4,882
True,True,True,0.0017386659746989608,nhanes_real,4,884
True,True,True,0.001756999990902841,nhanes_real,4,888
True,True,True,0.0017422079108655453,nhanes_real,4,892
True,True,True,0.001762665924616158,nhanes_real,4,893
True,True,True,0.0020003330428153276,nhanes_real,4,896
True,True,True,0.001963375019840896,nhanes_real,4,898
True,True,True,0.0018376249354332685,nhanes_real,4,901
True,True,True,0.0017971249762922525,nhanes_real,4,902
True,True,True,0.0017137909308075905,nhanes_real,4,903
True,True,True,0.001732375007122755,nhanes_real,4,906
