dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,1,52,FACE,True,0.0034806670155376196,1.0,1.0,7.234794616699219,-7.399910955316098
uci,1,52,GrowingSpheres,True,0.0010697920224629343,1.0,1.0,9.151644090184378,-14.913560782588531
uci,1,54,DiCE,False,0.014209959015715867,,,,
uci,1,54,FACE,True,0.003256916010286659,1.0,1.0,8.228646278381348,-7.101267626889041
uci,1,54,GrowingSpheres,False,0.001244083046913147,,,,
uci,1,55,DiCE,False,0.01426345796789974,,,,
uci,1,55,FACE,True,0.0032526670256629586,1.0,1.0,6.247820854187012,-7.144625459877622
uci,1,55,GrowingSpheres,False,0.0012322909897193313,,,,
uci,1,56,DiCE,False,0.015130374988075346,,,,
uci,1,56,FACE,True,0.003372333012521267,1.0,1.0,9.543756484985352,-7.399910955316098
uci,1,56,GrowingSpheres,True,0.0013259580009616911,1.0,1.0,9.711420012479651,-14.084689396634909
uci,1,59,DiCE,True,0.0036716670147143304,1.0,1.0,8.024338722229004,-9.524737004672133
uci,1,59,FACE,True,0.0034606659901328385,1.0,1.0,8.52002239227295,-7.311017800313485
uci,1,59,GrowingSpheres,True,0.0012511669774539769,1.0,1.0,8.714683000100827,-15.405086890069624
uci,2,4,DiCE,True,0.0048335830215364695,1.0,1.0,8.098254203796387,-13.86245031878044
uci,2,4,FACE,True,0.0033719579805620015,1.0,1.0,7.890120506286621,-6.619588980935823
uci,2,4,GrowingSpheres,False,0.0012545420322567225,,,,
uci,2,7,DiCE,True,0.003453582990914583,1.0,1.0,7.7987751960754395,-15.295028468013703
uci,2,7,FACE,True,0.0032673340174369514,1.0,1.0,8.118788719177246,-7.14622339219034
uci,2,7,GrowingSpheres,True,0.0011531669879332185,1.0,1.0,7.8835469600483545,-18.235781065095935
uci,2,8,DiCE,False,0.014719708997290581,,,,
uci,2,8,FACE,True,0.003581999975722283,0.0,1.0,11.516988754272461,-6.724527135497612
uci,2,8,GrowingSpheres,False,0.0013312500086613,,,,
uci,2,13,DiCE,True,0.004776542016770691,1.0,1.0,9.237395286560059,-9.022483130558427
uci,2,13,FACE,True,0.0038480410003103316,1.0,1.0,10.76852798461914,-6.724527135497612
uci,2,13,GrowingSpheres,False,0.001319000031799078,,,,
uci,2,14,DiCE,False,0.0163314170204103,,,,
uci,2,14,FACE,True,0.0035929589648731053,1.0,1.0,14.969941139221191,-6.66509828857299
uci,2,14,GrowingSpheres,False,0.0012844579759985209,,,,
uci,2,17,DiCE,True,0.004857291001826525,1.0,1.0,10.114384651184082,-11.896695758333603
uci,2,17,FACE,True,0.003329708008095622,1.0,1.0,3.609042167663574,-6.8116625969209785
uci,2,17,GrowingSpheres,False,0.0012775830109603703,,,,
uci,2,25,DiCE,True,0.0028372499509714544,1.0,1.0,7.866786479949951,-13.505900264014612
uci,2,25,FACE,True,0.0034178339992649853,1.0,1.0,4.718742847442627,-7.2384264155621185
uci,2,25,GrowingSpheres,True,0.0011719580506905913,1.0,1.0,7.404952026955098,-15.9840073752278
uci,2,26,DiCE,False,0.014526375045534223,,,,
uci,2,26,FACE,True,0.003272750007454306,1.0,1.0,16.960582733154297,-7.456527292379208
uci,2,26,GrowingSpheres,False,0.0012228330015204847,,,,
uci,2,30,DiCE,False,0.014094749989453703,,,,
uci,2,30,FACE,True,0.0032843329827301204,0.0,0.0,16.23077964782715,-7.14622339219034
uci,2,30,GrowingSpheres,False,0.0013037919998168945,,,,
uci,2,32,DiCE,False,0.014724333013873547,,,,
uci,2,32,FACE,True,0.003249832952860743,1.0,1.0,9.612488746643066,-6.724527135497612
uci,2,32,GrowingSpheres,False,0.0012506249477155507,,,,
uci,2,35,DiCE,True,0.003838250006083399,1.0,1.0,6.623307228088379,-10.712373462148364
